%global
        time = "1984-01-01/1"

%climate
        id = 2

%attributes
        elevation = "990"
        latitude = "33.684"
        longitude = "-101.768"
        wind speed = "3.4"
        annual precipitation = "479.5"
        temperature average = "16.1"
        temperature amplitude = "63.3"


%data
*	 *	 prec	 tavg	 tmax	 tmin	 grad	 wind
1988	177	1.52	25.55	31.7	19.4	345.43981469322	1.88
1988	178	14.73	23.6	28.3	18.9	320.67129618342	2.69
1988	179	6.35	23.35	27.8	18.9	246.95601843159	3
1988	180	6.1	25.3	30.6	20	237.69675917559	3.34
1988	181	0	26.95	33.9	20	315.31249988901	3.46
1988	182	1.27	26.95	33.9	20	345.47453691543	2.92
1988	183	18.29	24.7	30	19.4	258.36805546461	1.28
1988	184	6.6	24.45	30	18.9	228.56481473436	1.62
1988	185	2.79	25.8	32.2	19.4	306.53935174395	2.3
1988	186	1.27	26.65	33.3	20	291.56249989737	3.41
1988	187	0	26.7	32.8	20.6	276.56249990265	3.49
1988	188	0	26.4	32.2	20.6	324.23611099698	3.44
1988	189	5.08	25	30.6	19.4	288.41435175033	2.87
1988	190	27.43	23.6	27.8	19.4	276.68981471742	2.33
1988	191	7.87	23.9	28.9	18.9	249.49074065292	1.93
1988	192	7.62	23.35	27.8	18.9	251.80555546692	1.77
1988	193	10.16	24.4	29.4	19.4	231.75925917768	1.59
1988	194	0	26.95	33.9	20	311.26157396451	2.12
1988	195	0	28.65	35.6	21.7	369.38657394405	3.16
1988	196	0	28.3	34.4	22.2	367.10648135226	3.49
1988	197	0	28.35	35	21.7	368.78472209241	4.05
1988	198	0	28.05	33.9	22.2	366.48148135248	3.73
1988	199	0	28.05	34.4	21.7	359.43287024385	3.06
1988	200	0	27.8	33.9	21.7	352.81249987581	1.8
1988	201	0.51	25.25	31.1	19.4	323.74999988604	2.34
1988	202	0	21.95	26.1	17.8	273.64583323701	3.15
1988	203	0	23.35	30	16.7	352.98611098686	1.83
1988	204	0	25	32.8	17.2	373.96990727577	3.14
1988	205	0	26.65	35	18.3	373.3796294982	4.58
1988	206	0	27.2	34.4	20	357.39583320753	2.91
1988	207	0	26.65	33.3	20	362.07175913181	1.91
1988	208	0.76	26.65	33.3	20	317.09490729579	2.3
1988	209	0.25	26.4	32.8	20	322.07175914589	2.6
1988	210	0	26.95	33.9	20	359.69907394746	3.59
1988	211	0	26.4	32.8	20	360.0694443177	4.09
1988	212	0	26.1	32.8	19.4	359.47916654013	2.95
1988	213	0	25.55	32.2	18.9	343.56481469388	3.51
1988	214	0	25.85	31.7	20	324.68749988571	4.63
1988	215	0	26.95	33.3	20.6	305.72916655905	4.29
1988	216	0	26.7	32.8	20.6	291.96759248982	4.27
1988	217	0	25.85	31.7	20	280.25462953098	3.45
1988	218	0.25	25.85	31.7	20	287.71990730613	2.8
1988	219	0	26.1	32.8	19.4	232.81249991805	3.38
1988	220	0	28.05	35	21.1	287.85879619497	3.32
1988	221	0	27.8	35	20.6	332.33796284598	1.76
1988	222	1.52	26.95	33.3	20.6	324.54861099687	1.29
1988	223	3.3	26.95	33.3	20.6	323.04398136777	1.22
1988	224	1.78	27.5	33.9	21.1	214.78009251699	1.53
1988	225	0	28.05	34.4	21.7	282.37268508579	3.62
1988	226	0	28.65	35.6	21.7	242.68518509976	3.05
1988	227	0	28.35	35	21.7	330.24305543931	2.25
1988	228	0.51	27.2	33.3	21.1	319.51388877642	2.4
1988	229	0.25	26.95	33.3	20.6	268.09027768341	3.02
1988	230	0	26.4	32.8	20	224.537036958	2.09
1988	231	3.3	25.8	32.2	19.4	267.60416657247	0.98
1988	232	1.27	26.95	33.3	20.6	230.13888880788	1.94
1988	233	0.25	26.4	32.8	20	213.98148140616	2.31
1988	234	0	27.75	34.4	21.1	247.96296287568	3.73
1988	235	0	28.65	35.6	21.7	297.46527767307	4
1988	236	0	27.5	33.3	21.7	326.94444432936	2.35
1988	237	0.25	27.2	34.4	20	313.69212951921	2.67
1988	238	0	27.8	35.6	20	303.15972211551	1.95
1988	239	0	27.5	34.4	20.6	327.47685173658	3.15
1988	240	0	25.3	31.7	18.9	326.1574072926	4.84
1988	241	7.37	19.45	22.8	16.1	282.77777767824	3.32
1988	242	3.3	18.85	23.3	14.4	117.07175921805	1.28
1988	243	0	21.95	27.8	16.1	90.34722219042	1.74
1988	244	1.78	23.9	30.6	17.2	255.40509250269	2.87
1988	245	17.53	23.6	29.4	17.8	252.62731472589	2.63
1988	246	27.43	21.65	25	18.3	267.77777768352	1.51
1988	247	1.52	21.95	26.7	17.2	221.35416658875	3.79
1988	248	0	19.7	26.1	13.3	211.81712955507	3.26
1988	249	0	20	27.8	12.2	320.67129618342	1.78
1988	250	0	21.35	29.4	13.3	317.71990729557	2.01
1988	251	0	23.3	32.2	14.4	316.90972211067	3.45
1988	252	0	24.45	33.3	15.6	317.56944433266	3.32
1988	253	0	23.9	32.8	15	312.78935174175	2.23
1988	254	0	23.9	32.8	15	309.1435184097	2.5
1988	255	0	24.45	32.8	16.1	309.87268507611	3.9
1988	256	0	23.05	29.4	16.7	308.6805554469	2.97
1988	257	0	22.2	28.3	16.1	295.46296285896	2.92
1988	258	1.27	23.05	28.9	17.2	256.77083324295	3.48
1988	259	1.02	23.35	30	16.7	259.64120361231	2.87
1988	260	1.52	23.9	31.1	16.7	271.72453694139	3.12
1988	261	3.05	22.8	26.7	18.9	290.35879619409	2.85
1988	262	2.79	23.85	28.3	19.4	156.51620364861	1.58
1988	263	18.8	20.25	26.1	14.4	145.12731476373	2.97
1988	264	5.33	21.65	29.4	13.9	297.29166656202	3.16
1988	265	0	24.15	29.4	18.9	278.43749990199	3.51
1988	266	8.13	23.6	29.4	17.8	276.41203693974	2.69
1988	267	14.22	20.3	25.6	15	257.88194435367	3.21
1988	268	0.76	18.6	26.1	11.1	249.16666657896	1.61
1988	269	0	20.8	29.4	12.2	280.87962953076	2.23
1988	270	0	22.75	31.1	14.4	278.46064805013	2.69
1988	271	0	23.65	31.7	15.6	274.49074064412	3.91
1988	272	0	22.25	28.9	15.6	271.72453694139	3.3
1988	273	0.51	16.1	21.1	11.1	275.35879619937	3.19
1988	274	0	15.55	22.2	8.9	236.95601843511	1.69
1988	275	0	17.5	24.4	10.6	249.71064806025	3.84
1988	276	0	16.4	22.8	10	266.87499990606	2.37
1988	277	0	16.35	24.4	8.3	264.36342583287	1.81
1988	278	0	16.35	23.3	9.4	263.56481472204	2.38
1988	279	0	15.55	22.2	8.9	254.54861102151	3.7
1988	280	0	15.85	22.8	8.9	254.72222213256	3.35
1988	281	0	14.45	18.9	10	254.40972213267	2.28
1988	282	0	16.95	23.9	10	249.87268509723	1.94
1988	283	0	16.1	22.8	9.4	250.4629628748	1.52
1988	284	0	15.55	23.3	7.8	254.2824073179	1.8
1988	285	0	15.8	23.3	8.3	253.63425916998	2.23
1988	286	0	15.8	24.4	7.2	246.88657398717	1.88
1988	287	0	17.5	26.1	8.9	246.22685176518	3.64
1988	288	0	20	27.8	12.2	243.79629621048	3.83
1988	289	0	20.55	27.8	13.3	236.67824065743	2.75
1988	290	0	20.8	29.4	12.2	233.46064806597	2.16
1988	291	0	22.5	31.1	13.9	234.38657399157	3.11
1988	292	0	16.95	23.3	10.6	235.40509250973	2.92
1988	293	0	16.35	24.4	8.3	232.638888807	2.74
1988	294	0	18.3	24.4	12.2	217.83564807147	2.77
1988	295	0	16.95	23.3	10.6	221.80555547748	1.98
1988	296	0	19.75	27.8	11.7	225.55555547616	4.27
1988	297	0	15.85	21.7	10	222.8009258475	3.91
1988	298	0	16.15	25.6	6.7	227.6620369569	2.9
1988	299	0	17.5	25.6	9.4	226.74768510537	2.62
1988	300	0	15.8	22.2	9.4	220.67129621862	2.91
1988	301	0	19.15	27.2	11.1	218.2870369602	3.76
1988	302	0	11.95	17.2	6.7	220.23148140396	2.95
1988	303	0	15	22.8	7.2	214.73379622071	2.73
1988	304	0	13.3	17.2	9.4	212.08333325868	1.59
1988	305	0	15	21.1	8.9	194.00462956134	1.17
1988	306	0	16.15	25.6	6.7	211.9212962217	3.37
1988	307	0	18.1	25.6	10.6	214.59490733187	3.64
1988	308	0	18.3	27.2	9.4	197.07175918989	4.36
1988	309	0	17.8	25	10.6	207.32638881591	3.73
1988	310	0	12.75	19.4	6.1	206.9444443716	2.92
1988	311	0	13.85	24.4	3.3	208.04398140825	3.47
1988	312	0	17.5	25	10	205.3240740018	3.76
1988	313	0	16.4	26.1	6.7	204.6296295576	3.61
1988	314	0	17.8	25	10.6	194.03935178355	3.59
1988	315	0	11.4	17.8	5	195.85648141254	2.94
1988	316	0	13.6	19.4	7.8	197.00231474547	4.56
1988	317	0	13.05	20	6.1	154.36342587159	2.27
1988	318	0	15.3	25	5.6	197.18749993059	3.38
1988	319	0	17.75	26.1	9.4	194.30555548716	3.45
1988	320	0	12.5	19.4	5.6	191.00694437721	6.9
1988	321	0	6.1	13.3	-1.1	192.74305548771	2.02
1988	322	0	8.05	16.1	0	195.30092585718	4.55
1988	323	0	11.35	18.3	4.4	189.6990740073	3.31
1988	324	0	3.85	8.3	-0.6	189.25925919264	4.61
1988	325	2.03	3.35	10.6	-3.9	88.35648145038	2.12
1988	326	0	4.75	12.8	-3.3	179.43287030721	2.3
1988	327	0	7.2	17.2	-2.8	186.55092586026	3.24
1988	328	0	11.15	21.7	0.6	188.12499993378	3.73
1988	329	0	14.2	22.8	5.6	183.39120363915	3.52
1988	330	0.76	10.85	15.6	6.1	181.68981475086	4.66
1988	331	0.76	7.2	12.2	2.2	151.71296290956	6.37
1988	332	0	3.6	9.4	-2.2	172.70833327254	3.09
1988	333	0	5.3	15.6	-5	179.2824073443	4.15
1988	334	0	6.4	12.8	0	179.0509258629	3.6
1988	335	0	4.45	13.3	-4.4	176.14583327133	1.88
1988	336	0	8.05	17.8	-1.7	176.42361104901	1.65
1988	337	0	9.45	18.9	0	173.90046290175	2.42
1988	338	0	9.45	18.3	0.6	173.28703697604	1.74
1988	339	0	6.95	13.3	0.6	170.26620364377	2.83
1988	340	0	7.75	16.1	-0.6	168.84259253316	2.35
1988	341	0	9.7	17.2	2.2	167.76620364465	3.02
1988	342	0.25	5.6	10.6	0.6	164.16666660888	4.77
1988	343	8.38	-0.85	2.2	-3.9	143.84259254196	5.45
1988	344	0.51	0.3	5.6	-5	61.24999997844	2.59
1988	345	2.79	2.2	5	-0.6	142.8240740238	2.02
1988	346	0.76	3.85	8.3	-0.6	42.58101850353	2.26
1988	347	0	5.55	13.3	-2.2	164.95370364564	3.06
1988	348	0	8.6	17.8	-0.6	166.88657401533	3.14
1988	349	0	8.9	15.6	2.2	164.52546290505	5.02
1988	350	0	1.1	4.4	-2.2	163.81944438678	4.23
1988	351	0	1.65	8.9	-5.6	143.518518468	1.95
1988	352	0	5.55	13.3	-2.2	160.19675920287	1.75
1988	353	0	8.05	17.2	-1.1	150.20833328046	3.53
1988	354	0	10.6	15.6	5.6	159.38657401797	5.85
1988	355	0	7.75	14.4	1.1	141.14583328365	3.67
1988	356	0	6.95	16.7	-2.8	158.9120369811	2.96
1988	357	0	8.05	15	1.1	164.56018512726	4.07
1988	358	0	7.8	16.7	-1.1	167.67361105209	6.06
1988	359	0	4.75	11.7	-2.2	163.29861105363	3.14
1988	360	0	7.5	15.6	-0.6	164.02777772004	4.15
1988	361	0	11.95	17.8	6.1	157.2916666113	4.92
1988	362	0	2.25	8.9	-4.4	141.87499995006	3.34
1988	363	0	-1.1	6.7	-8.9	139.15509254361	2.81
1988	364	0	1.65	8.9	-5.6	168.44907401478	1.95
1988	365	0	3.6	11.1	-3.9	111.41203699782	2.8
1988	366	0	5.55	14.4	-3.3	169.4444443848	2.84
1989	1	0	7.2	16.1	-1.7	167.53472216325	2.55
1989	2	0	9.15	15	3.3	160.19675920287	2.51
1989	3	0	10	16.1	3.9	134.35185180456	3.13
1989	4	0	11.4	17.8	5	150.99537031722	3.63
1989	5	0	12.5	18.9	6.1	123.42592588248	6.25
1989	6	0	10	18.9	1.1	166.29629623776	4.83
1989	7	0	5.25	11.1	-0.6	166.29629623776	5.58
1989	8	0	0.3	5	-4.4	170.41666660668	2.52
1989	9	0	1.95	10.6	-6.7	137.59259254416	3.84
1989	10	0	6.4	16.7	-3.9	178.37962956684	4.48
1989	11	0	9.7	18.3	1.1	173.20601845755	3.89
1989	12	0	0.55	5	-3.9	174.23611104978	5.02
1989	13	0.76	-2.5	1.7	-6.7	111.82870366434	2.09
1989	14	0.25	2.75	12.2	-6.7	50.70601850067	4.27
1989	15	0	3.35	11.1	-4.4	178.7037036408	3.84
1989	16	0	4.15	13.9	-5.6	175.87962956772	2.95
1989	17	0	7.5	18.3	-3.3	181.37731475097	3.67
1989	18	0	8.9	16.7	1.1	183.40277771322	3.49
1989	19	0	7.8	15	0.6	163.68055549794	2.48
1989	20	0	4.7	11.1	-1.7	178.21759252986	3.09
1989	21	0	4.75	13.9	-4.4	184.64120363871	3.06
1989	22	0	7.5	15.6	-0.6	187.34953697109	4.1
1989	23	0	10.25	18.3	2.2	173.06712956871	3.99
1989	24	0	9.15	16.1	2.2	182.16435178773	2.76
1989	25	0.25	8.3	13.3	3.3	183.02083326891	2.05
1989	26	0	4.4	9.4	-0.6	185.39351845326	3.55
1989	27	7.37	3.05	6.1	0	177.083333271	2.55
1989	28	11.94	5.85	10.6	1.1	66.57407405064	2.97
1989	29	0	4.75	10.6	-1.1	194.54861104263	3.05
1989	30	0	8.85	18.3	-0.6	194.61805548705	2.95
1989	31	0	12.5	22.8	2.2	199.73379622599	6.23
1989	32	0	10.3	16.7	3.9	199.37499992982	4.2
1989	33	0	2.2	10	-5.6	118.93518514332	3.19
1989	34	0	-8.9	-5	-12.8	181.88657401005	4.2
1989	35	0	-9.75	-5.6	-13.9	206.45833326066	4.34
1989	36	0	-9.15	-4.4	-13.9	206.28472214961	5.26
1989	37	0	-9.75	-5.6	-13.9	192.67361104329	4.2
1989	38	0	-5.25	0.6	-11.1	146.5277777262	1.5
1989	39	0	-2.5	2.8	-7.8	116.33101847757	2.59
1989	40	0	0	7.2	-7.2	174.13194438315	3.42
1989	41	0	6.95	16.7	-2.8	154.09722216798	2.69
1989	42	0	8.65	16.7	0.6	199.09722215214	3.13
1989	43	0	6.4	11.1	1.7	206.8287036309	2.79
1989	44	0	8.6	14.4	2.8	186.08796289746	2.45
1989	45	1.27	5	8.9	1.1	205.89120363123	2.8
1989	46	2.03	4.7	8.3	1.1	111.13425922014	2.79
1989	47	13.46	1.4	3.9	-1.1	148.41435179961	3.18
1989	48	10.16	3.35	6.1	0.6	116.34259255164	2.45
1989	49	1.02	4.45	7.8	1.1	86.79398145093	2.34
1989	50	0.25	7.5	12.2	2.8	233.03240732538	4.02
1989	51	0	8.35	12.8	3.9	225.40509251325	3.94
1989	52	0.25	5.85	11.7	0	218.12499992322	2.89
1989	53	0	5	12.2	-2.2	239.94212954517	1.81
1989	54	0	5.25	13.3	-2.8	242.67361102569	4.52
1989	55	0	10	19.4	0.6	239.583333249	2.05
1989	56	0	14.7	25	4.4	242.68518509976	2.88
1989	57	0	13.35	20.6	6.1	247.61574065358	2.21
1989	58	0	9.45	15.6	3.3	246.42361102437	2.47
1989	59	0	5.3	8.9	1.7	248.55324065325	3.28
1989	60	1.02	7.5	12.2	2.8	253.26388879974	3.2
1989	61	1.27	11.35	18.3	4.4	251.49305546703	4.55
1989	62	0	11.1	20	2.2	252.92824065171	5.53
1989	63	0.51	-3.6	2.2	-9.4	259.88425916778	6.84
1989	64	4.06	-3.9	2.2	-10	188.5416666003	5.56
1989	65	0	0	8.9	-8.9	271.56249990441	2.6
1989	66	0	5.85	15.6	-3.9	275.1157406439	2.34
1989	67	0	10.3	20.6	0	271.22685175638	3.16
1989	68	0	14.15	25	3.3	270.79861101579	3.04
1989	69	0	17.2	28.3	6.1	273.05555545944	3.49
1989	70	0	19.45	31.1	7.8	277.14120360615	2.78
1989	71	0	19.7	30	9.4	279.2824073091	2.98
1989	72	0	16.95	26.1	7.8	282.74305545603	3.02
1989	73	0	18.35	26.7	10	276.59722212486	5.18
1989	74	0	10.8	18.3	3.3	291.33101841597	3.21
1989	75	0	14.4	24.4	4.4	287.01388878786	4.16
1989	76	0	18.85	28.3	9.4	290.11574063862	3.99
1989	77	0	10.55	17.2	3.9	294.20138878533	4.62
1989	78	0	15.3	23.9	6.7	294.91898137767	4.2
1989	79	0	8.9	17.8	0	280.08101841993	6.6
1989	80	6.35	1.95	8.3	-4.4	292.2453702675	3.67
1989	81	0	8.6	19.4	-2.2	215.37037029456	3.52
1989	82	0	13.6	24.4	2.8	306.31944433662	4.02
1989	83	0	16.95	26.1	7.8	305.15046285555	3.69
1989	84	0	17.5	26.1	8.9	307.25694433629	4.34
1989	85	0.25	18.65	25.6	11.7	301.97916656037	3.96
1989	86	10.16	16.65	22.2	11.1	302.76620359713	4.72
1989	87	0.51	15.55	22.2	8.9	229.40972214147	2.03
1989	88	0	17.8	26.7	8.9	260.94907398222	2.39
1989	89	0	15	21.7	8.3	311.86342581615	4.8
1989	90	0	11.1	18.9	3.3	316.3194443331	3.45
1989	91	0	17.25	26.7	7.8	317.08333322172	5.52
1989	92	0	19.45	27.8	11.1	318.46064803605	5.09
1989	93	0	19.75	26.7	12.8	324.47916655245	4.95
1989	94	0	13.9	20	7.8	321.36574062762	3.86
1989	95	0	13.35	21.7	5	323.42592581208	3.05
1989	96	0	17.75	27.2	8.3	326.58564803319	3.4
1989	97	0	18.85	29.4	8.3	324.71064803385	2.88
1989	98	0	15.55	21.1	10	328.63425914358	5.59
1989	99	0	10	16.1	3.9	331.27314803154	5.05
1989	100	0	5.3	10	0.6	328.88888877312	3.81
1989	101	0	8.6	17.2	0	179.08564808511	4.71
1989	102	0	9.75	13.9	5.6	325.53240729282	5.21
1989	103	0.25	9.45	12.8	6.1	146.84027772609	2.42
1989	104	0	14.45	23.3	5.6	112.32638884935	2.45
1989	105	0	16.65	26.1	7.2	341.26157395395	4.48
1989	106	0	21.1	30	12.2	337.34953691829	4.71
1989	107	0	20	27.2	12.8	332.21064803121	2.8
1989	108	0	20	27.2	12.8	341.92129617594	3.07
1989	109	0	19.2	26.7	11.7	332.03703692016	2.63
1989	110	0.76	21.7	30.6	12.8	302.07175915293	3.76
1989	111	1.78	23.6	33.3	13.9	340.17361099137	3.2
1989	112	0	24.75	32.8	16.7	343.26388876806	4.19
1989	113	0	24.7	32.2	17.2	317.95138877697	5.41
1989	114	0	23.35	30	16.7	345.54398135985	4.2
1989	115	0	22.5	30	15	338.72685173262	3.28
1989	116	0	22.5	30.6	14.4	347.53472209989	3.95
1989	117	0	20.3	26.7	13.9	353.39120357931	4.92
1989	118	0	18.05	27.2	8.9	357.03703691136	2.96
1989	119	0	15	21.1	8.9	364.4675924643	4.55
1989	120	0	15.8	23.3	8.3	355.13888876388	1.98
1989	121	0	14.2	20.6	7.8	340.69444432452	3.56
1989	122	0	19.2	27.8	10.6	287.32638878775	4.77
1989	123	0	18.6	25	12.2	352.80092580174	3.47
1989	124	0	21.1	28.9	13.3	345.99537024858	3.95
1989	125	0.51	18.05	26.1	10	354.2824072827	2.3
1989	126	0	19.45	27.2	11.7	366.41203690806	3.23
1989	127	0	22.5	31.7	13.3	350.85648135798	2.23
1989	128	0	25.85	35	16.7	358.47222209604	3.22
1989	129	0	21.4	26.7	16.1	367.33796283366	6.53
1989	130	0	17.5	22.8	12.2	349.43287024737	3.8
1989	131	0	17.5	22.2	12.8	349.27083321039	4.73
1989	132	3.56	18.6	23.3	13.9	332.25694432749	4.48
1989	133	4.57	18.05	24.4	11.7	298.0324073025	3.4
1989	134	0.25	18.9	25.6	12.2	362.68518505752	3.19
1989	135	0.76	20.3	26.7	13.9	368.04398135193	4.65
1989	136	9.4	19.7	24.4	15	305.24305544811	4.02
1989	137	20.07	17.5	22.2	12.8	246.85185176496	4.29
1989	138	0	20	28.3	11.7	337.47685173306	5
1989	139	0	23.9	32.8	15	373.54166653518	3.96
1989	140	0	23.9	30.6	17.2	378.63425912598	3.15
1989	141	0	26.35	34.4	18.3	372.67361097993	4.78
1989	142	0	25.55	32.2	18.9	369.40972209219	4.12
1989	143	0	27.5	36.1	18.9	371.92129616538	3.71
1989	144	0	28.35	36.7	20	368.73842579613	4.7
1989	145	0	26.1	33.3	18.9	374.36342579415	4.1
1989	146	0	21.95	27.8	16.1	388.40277764106	4.17
1989	147	0.51	21.4	27.8	15	379.13194431099	4.56
1989	148	0	26.1	32.8	19.4	312.12962951976	5.55
1989	149	0	27.25	33.9	20.6	364.4675924643	5.98
1989	150	0	26.65	33.3	20	366.64351838946	5.38
1989	151	0.51	25	31.1	18.9	294.47916656301	5.04
1989	152	8.38	21.95	27.2	16.7	317.52314803638	4.12
1989	153	23.37	23.3	29.4	17.2	311.43518507556	3.76
1989	154	30.23	21.95	27.8	16.1	275.24305545867	4.62
1989	155	17.53	20.25	26.1	14.4	295.15046285907	2.22
1989	156	0.25	20.25	27.2	13.3	368.32175912961	2.45
1989	157	0	24.2	31.7	16.7	379.18981468134	5.38
1989	158	1.02	23.05	29.4	16.7	327.87037025496	4.05
1989	159	0.51	21.65	28.3	15	382.41898134687	2.94
1989	160	7.62	20.25	24.4	16.1	361.84027765041	4.77
1989	161	2.79	22.8	28.9	16.7	263.86574064786	4.19
1989	162	4.83	23.65	31.7	15.6	344.18981469366	3.63
1989	163	8.38	24.15	31.1	17.2	358.17129617022	3.55
1989	164	15.24	20.25	24.4	16.1	337.29166654794	3.71
1989	165	1.27	19.15	23.9	14.4	350.96064802461	2.46
1989	166	0	19.45	26.1	12.8	367.09490727819	1.4
1989	167	0	23.6	32.8	14.4	381.87499986558	4.62
1989	168	0	26.4	33.9	18.9	380.787036903	4.17
1989	169	0	25.8	33.3	18.3	382.02546282849	3.7
1989	170	0	27.2	35	19.4	378.64583320005	3.09
1989	171	0	28.05	35	21.1	375.21990727533	4.51
1989	172	0.76	27.2	34.4	20	378.49537023714	4.29
1989	173	1.02	20	24.4	15.6	356.64351839298	4.78
1989	174	0	21.4	27.8	15	333.05555543832	4.66
1989	175	0	24.75	30.6	18.9	373.21759246122	4.52
1989	176	0	24.7	31.1	18.3	377.46527764491	3.7
1989	177	0	25.55	32.8	18.3	375.76388875662	3.27
1989	178	0	25.25	32.2	18.3	375.96064801581	3.15
1989	179	0	25.8	33.3	18.3	376.82870357106	2.98
1989	180	0	25.55	31.7	19.4	375.53240727522	3.02
1989	181	0	25.55	32.2	18.9	374.01620357205	2.07
1989	182	0	28.35	36.7	20	374.34027764601	3.77
1989	183	0	28.9	36.7	21.1	375.4629628308	4.41
1989	184	0	26.95	33.9	20	385.92592579008	4.2
1989	185	0	26.65	33.3	20	380.10416653287	2.88
1989	186	0	26.4	33.9	18.9	378.0092591262	2.2
1989	187	0	26.9	34.4	19.4	380.27777764392	2.08
1989	188	0	26.35	33.3	19.4	381.14583319917	2.51
1989	189	0	25.85	32.8	18.9	367.18749987075	2.23
1989	190	1.52	26.65	33.3	20	352.7777776536	4.04
1989	191	2.03	27.5	33.9	21.1	321.37731470169	4.75
1989	192	1.27	27.75	34.4	21.1	316.99074062916	4.03
1989	193	0	28.35	35.6	21.1	366.05324061189	3.28
1989	194	0.25	26.7	32.8	20.6	329.861110995	1.55
1989	195	0	26.7	32.8	20.6	327.85879618089	2.01
1989	196	3.3	26.65	33.3	20	296.09953693281	1.75
1989	197	0	28.05	35	21.1	365.11574061222	2.9
1989	198	0	29.7	37.2	22.2	334.28240728974	3.05
1989	199	0	28.9	35.6	22.2	368.31018505554	4.01
1989	200	0	26.4	32.2	20.6	364.84953690861	3.31
1989	201	0.51	25	31.7	18.3	363.7731480201	2.18
1989	202	1.02	23.6	30	17.2	359.28240728094	1.92
1989	203	6.86	24.7	32.2	17.2	332.60416654959	1.96
1989	204	1.78	23.6	28.9	18.3	360.75231468783	3.47
1989	205	0.51	23.3	29.4	17.2	307.43055544734	3.6
1989	206	2.54	22.8	27.8	17.8	317.10648136986	3.35
1989	207	0	23.05	28.3	17.8	327.90509247717	2.95
1989	208	0	24.45	30	18.9	252.0833332446	1.91
1989	209	0	25.55	32.2	18.9	225.26620362441	2.8
1989	210	0	26.65	33.3	20	306.35416655883	3.07
1989	211	0	27.5	33.9	21.1	324.35185173768	2.98
1989	212	0	26.7	32.8	20.6	345.72916654497	2.65
1989	213	0	26.95	32.8	21.1	332.69675914215	2.64
1989	214	1.02	26.95	32.8	21.1	215.19675918351	1.83
1989	215	5.33	28.05	35	21.1	283.58796286314	5.06
1989	216	0	28.35	35.6	21.1	350.18518506192	4.1
1989	217	0.25	28.65	35.6	21.7	352.26851839452	3.11
1989	218	11.68	25.8	32.2	19.4	352.88194432023	1.24
1989	219	2.29	20.85	23.9	17.8	261.01851842664	4.62
1989	220	0	20.55	26.7	14.4	336.24999988164	2.09
1989	221	0	21.9	29.4	14.4	353.1249998757	3.09
1989	222	0	23.65	30.6	16.7	347.89351839606	4.34
1989	223	0	24.2	30.6	17.8	303.03240730074	3.41
1989	224	0.25	23.3	28.3	18.3	314.96527766691	3.89
1989	225	20.32	23.35	27.8	18.9	297.90509248773	2.59
1989	226	11.43	23.05	28.3	17.8	196.33101844941	2.65
1989	227	0	24.2	30.6	17.8	295.45138878489	1.04
1989	228	0.51	25.3	31.7	18.9	341.82870358338	2.09
1989	229	3.05	24.45	30.6	18.3	290.46296286072	2.61
1989	230	0	25.25	31.1	19.4	248.48379620883	3.26
1989	231	0.25	26.65	33.3	20	240.55555547088	3.39
1989	232	0.51	26.4	31.7	21.1	328.78472210649	2.72
1989	233	9.14	26.15	31.7	20.6	231.08796288162	2.03
1989	234	9.91	25.85	31.7	20	192.55787030259	2.39
1989	235	1.02	26.35	33.3	19.4	274.93055545878	2.53
1989	236	2.54	25.85	31.7	20	293.04398137833	3.5
1989	237	0.51	26.65	33.3	20	287.7314813802	3.4
1989	238	0	26.4	32.8	20	294.50231471115	3.48
1989	239	0	25.55	31.1	20	314.4675924819	3.52
1989	240	1.27	25.55	31.1	20	233.65740732516	3.02
1989	241	8.13	25.25	31.1	19.4	243.91203695118	2.15
1989	242	1.52	25.55	31.1	20	282.0601850859	2.95
1989	243	0	27.2	33.3	21.1	266.86342583199	3.76
1989	244	1.78	26.95	32.8	21.1	314.73379618551	2.41
1989	245	13.21	25.85	31.7	20	301.14583322733	2.28
1989	246	0	26.95	33.9	20	309.44444433552	3.27
1989	247	0	27.25	33.9	20.6	301.74768507897	3.13
1989	248	0	26.65	33.3	20	312.11805544569	3.05
1989	249	0	26.35	33.3	19.4	310.55555544624	3.26
1989	250	0	26.7	32.8	20.6	307.23379618815	3.53
1989	251	1.78	26.65	33.3	20	291.53935174923	3.99
1989	252	2.54	21.7	26.7	16.7	291.35416656411	3.37
1989	253	0	20.6	25.6	15.6	300.98379619035	3.16
1989	254	13.72	18.9	22.2	15.6	279.96527767923	3
1989	255	51.05	18.35	22.8	13.9	122.44212958653	4.17
1989	256	9.65	12.5	16.1	8.9	169.03935179235	4.16
1989	257	0	15.3	21.7	8.9	166.7824073487	1.71
1989	258	0	17.75	26.1	9.4	300.17361100545	1.69
1989	259	0	20.3	28.9	11.7	300.75231470895	2.54
1989	260	0	21.1	28.9	13.3	299.89583322777	3.08
1989	261	0	22.5	29.4	15.6	296.72453693259	3.7
1989	262	0	21.95	28.9	15	286.63194434355	3.25
1989	263	0	21.65	28.9	14.4	284.50231471467	3.34
1989	264	0	21.4	27.8	15	284.00462952966	2.38
1989	265	2.54	18.9	23.9	13.9	280.19675916063	3.95
1989	266	2.29	13.6	18.9	8.3	212.09490733275	3.98
1989	267	0	13.9	22.8	5	278.55324064269	1.23
1989	268	0	16.95	26.1	7.8	285.40509249213	2.03
1989	269	0	16.65	25	8.3	281.46990730833	2.07
